Rndrng_NPI,Rndrng_Prvdr_Last_Org_Name,Rndrng_Prvdr_First_Name,Rndrng_Prvdr_MI,Rndrng_Prvdr_Crdntls,Rndrng_Prvdr_Ent_Cd,Rndrng_Prvdr_St1,Rndrng_Prvdr_St2,Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,Rndrng_Prvdr_Cntry,Rndrng_Prvdr_Type,Rndrng_Prvdr_Mdcr_Prtcptg_Ind,HCPCS_Cd,HCPCS_Desc,HCPCS_Drug_Ind,Place_Of_Srvc,Tot_Benes,Tot_Srvcs,Tot_Bene_Day_Srvcs,Avg_Sbmtd_Chrg,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Avg_Mdcr_Stdzd_Amt,year
1568805927,Drofa,Alexander,,MD,I,700 1st Ave S,,Fargo,ND,38,58103,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,16,16.0,16,3414.15,948.468125,762.04875,877.665625,2022
1578549630,Agola,John,C,MD,I,5544 Greenwich Rd Ste 200,,Virginia Beach,VA,51,23462,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,20,21.0,21,3577.0,1111.2857143,891.60952381,931.80190476,2022
1578769188,Sahlein,Daniel,,M.D.,I,13345 Illinois St,,Carmel,IN,18,46032,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Interventional Radiology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,11,13.0,12,6770.6923077,1015.5484615,814.14,885.42230769,2022
1578822052,Murph,Daniel,C,M.D.,I,222 Asheland Ave,,Asheville,NC,37,28801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,42,52.0,43,3678.0,1026.7307692,822.26980769,796.87903846,2022
1588620199,Co,John,A,MD,I,140 Chestnut St,Suite 202,Ridgewood,NJ,34,7450,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Cardiology,Y,61650,"Infusion of chemical agent into artery of brain with insertion of tube and imaging, initial territory",N,F,13,16.0,16,850.0,347.988125,277.541875,257.90875,2022
1588808273,Bekelis,Kimon,,M.D.,I,1175 Montauk Hwy Ste 6,,West Islip,NY,36,11795,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,16,19.0,18,11789.473684,1497.4063158,1194.7605263,848.13368421,2022
1598176604,Yim,Benjamin,,M.D.,I,300 Pasteur Dr,,Stanford,CA,6,94305,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,11,12.0,11,6987.9458333,1133.7883333,903.345,844.10083333,2022
1598872962,Malek,Adel,,MD,I,800 Washington St,Box 1013,Boston,MA,25,2111,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,24,29.0,27,4559.16,1185.41,946.65689655,889.07758621,2022
1598924854,Ducruet,Andrew,F,M.D.,I,2910 N 3rd Ave,,Phoenix,AZ,4,85013,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,38,45.0,39,13000.0,1043.5348889,834.54955556,808.28422222,2022
1609010719,Marcus,Joshua,D,M.D.,I,33 Hospital Ave.,,Danbury,CT,09,6810,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,19,25.0,19,4314.8,1091.216,874.4156,718.2472,2022
1609026137,Padalino,David,J,MD,I,739 Irving Ave,Suite 600,Syracuse,NY,36,13210,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,13,15.0,13,2210.0,982.42333333,773.15733333,858.948,2022
1609079003,Fusco,Matthew,R,M.D.,I,3601 The Vanderbilt Clinic,,Nashville,TN,47,37232,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,17,23.0,18,4357.1,955.27782609,764.25913043,740.67391304,2022
1609163898,Cherian,Jacob,,MD,I,22 S Greene St Ste S12d,,Baltimore,MD,24,21201,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,13,13.0,13,5244.0,1286.2738462,1029.9538462,920.84,2022
1609221662,Huynh,Thien,,"MD., MSC",I,4500 San Pablo Rd S,,Jacksonville,FL,12,32224,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,12,13.0,13,10800.0,1237.8238462,989.70384615,920.84,2022
1609801703,Marden,Franklin,A,MD,I,800 Biesterfield Rd,"Eberle Building, Suite 610",Elk Grove Village,IL,17,60007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Interventional Radiology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,14,19.0,16,3333.8421053,1242.7826316,991.87789474,775.44263158,2022
1619171279,Franklin,Robbi,L,MD,I,330 22nd Ave N,,Nashville,TN,47,37203,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,12,14.0,13,3215.0,999.75714286,795.58357143,852.67857143,2022
1619953890,Bellon,Richard,J,M.D.,I,499 E Hampden Ave,Suite 380,Englewood,CO,8,80113,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Interventional Radiology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,14,20.0,18,4580.758,1093.899,876.549,874.789,2022
1629148010,Ortega Gutierrez,Santiago,,MD,I,200 Hawkins Dr,Department Of Neurology,Iowa City,IA,19,52242,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,15,18.0,18,8755.2638889,1007.6544444,803.95388889,920.83,2022
1629244850,Telischak,Nicholas,A,M.D.,I,300 Pasteur Dr,Department Of Radiology,Stanford,CA,06,94305,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,18,22.0,19,9336.0,1152.5927273,921.79136364,858.04681818,2022
1629286018,Tjoumakaris,Stavropoula,I,MD,I,"909 Walnut Street, 2rd Floor",Jefferson Neurosurgical Associates,Philadelphia,PA,42,19107,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,20,20.0,20,4500.0,1176.7225,938.8715,874.789,2022
1629367073,Khangura,Rajkamal,S,M.D.,I,3161 L St,,Sacramento,CA,06,95816,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,25,28.0,27,4237.0,1126.8632143,899.61428571,902.44178571,2022
1629420963,Burkhardt,Jan-Karl,,M.D.,I,530 1st Ave,,New York,NY,36,10016,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,26,28.0,27,10600.071429,1201.3932143,958.23178571,869.80107143,2022
1639174865,Reeves,Alan,R,MD,I,3901 Rainbow Blvd # Ms 4032,,Kansas City,KS,20,66160,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,11,12.0,11,3023.0,928.35333333,745.63583333,863.28666667,2022
1639199367,Riina,Howard,A,M.D.,I,530 1st Ave,Ski 8r,New York,NY,36,10016,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Interventional Radiology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,14,15.0,15,17147.0,1471.0133333,1177.0833333,920.83,2022
1669435905,Zylak,Christopher,M,MD,I,801 S Stevens St,,Spokane,WA,53,99204,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,11,12.0,11,3216.0,1068.8541667,842.98,873.24416667,2022
1669685715,Farid,Hamed,,M.D.,I,101 The City Dr S,,Orange,CA,06,92868,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,11,11.0,11,3606.5454545,1200.2345455,958.25727273,837.12545455,2022
1669763918,Lang,Michael,J,M.D.,I,2910 N 3rd Ave,,Phoenix,AZ,04,85013,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,14,17.0,14,3117.0,1074.3376471,860.58588235,785.42058824,2022
1679564892,Chaloupka,John,C,MD,I,4302 Alton Rd,Suite 830,Miami Beach,FL,12,33140,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Interventional Radiology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,17,23.0,18,5589.0,1331.9947826,1066.9652174,820.74130435,2022
1679564892,Chaloupka,John,C,MD,I,4302 Alton Rd,Suite 830,Miami Beach,FL,12,33140,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Interventional Radiology,Y,61650,"Infusion of chemical agent into artery of brain with insertion of tube and imaging, initial territory",N,F,12,12.0,12,1800.0,437.02333333,350.06,267.47,2022
1679770994,Stout,Charles,E,"MD, PHD",I,4445 Magnolia Ave,,Riverside,CA,06,92501,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,17,21.0,18,2662.0,1105.6528571,882.18285714,855.05714286,2022
1679773881,Satti,Sudhakar,R,MD,I,255 W Lancaster Ave Ste 232,,Paoli,PA,42,19301,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,18,25.0,19,2774.9424,1032.8044,823.5172,696.5828,2022
1689710915,Adamczyk,Peter,,M.D.,I,20055 Lake Chabot Rd,Suite 300,Castro Valley,CA,6,94546,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,15,16.0,16,3667.0,1150.790625,917.758125,863.286875,2022
1689710915,Adamczyk,Peter,,M.D.,I,20055 Lake Chabot Rd,Suite 300,Castro Valley,CA,6,94546,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurology,Y,61630,Balloon dilation of blood vessel in head,N,F,14,14.0,14,2912.0,1466.39,1171.93,1092.3,2022
1689806465,Richard,Paul,S,MD,I,6101 Pine Ridge Rd Ste 101,,Naples,FL,12,34119,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,26,26.0,26,16008.0,1333.9734615,1065.4480769,920.31538462,2022
1689833105,Puri,Ajit,S,M.D.,I,55 Lake Ave N,,Worcester,MA,25,1655,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,23,28.0,28,5279.0178571,1164.1092857,928.52714286,920.83178571,2022
1689868119,Monteith,Stephen,J,MD,I,550 17th Ave,Floor 5,Seattle,WA,53,98122,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,18,19.0,19,3009.5263158,1199.4473684,958.76947368,896.59894737,2022
1699032961,Li,Yiping,,M.D.,I,105 W 8th Ave Ste 200,,Spokane,WA,53,99204,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,29,34.0,32,3170.7676471,1065.2982353,850.38176471,850.84441176,2022
1699183160,Cox,John-Andrew,,MD,I,1720 Spring Hill Ave Ste 300,,Mobile,AL,1,36604,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,15,22.0,15,2400.0,922.47045455,736.06090909,774.34136364,2022
1699717751,Given,Curtis,A,MD,I,1760 Nicholasville Rd,Suite 301,Lexington,KY,21,40503,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,16,19.0,16,2495.3684211,1018.6263158,815.29473684,823.90947368,2022
1699927137,Knopman,Jared,,MD,I,525 E 68th St # 99,Starr Building 651,New York,NY,36,10065,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,65,73.0,66,3249.7558904,1372.2741096,1098.4376712,838.80027397,2022
1710196100,Jabbour,Pascal,M,MD,I,909 Walnut St,2nd Floor,Philadelphia,PA,42,19107,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,19,20.0,20,4500.0,1239.813,989.443,920.83,2022
1720124084,Coon,Alexander,L,MD,I,1800 Orleans St,Zayed 6115e,Baltimore,MD,24,21287,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,40,56.0,44,3125.1428571,948.23107143,760.06285714,735.84196429,2022
1720124084,Coon,Alexander,L,MD,I,1800 Orleans St,Zayed 6115e,Baltimore,MD,24,21287,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61650,"Infusion of chemical agent into artery of brain with insertion of tube and imaging, initial territory",N,F,22,24.0,24,1410.0,262.99,211.28083333,234.02666667,2022
1720280373,Chitale,Rohan,V,MD,I,3601 The Vanderbilt Clinic,,Nashville,TN,47,37232,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,19,22.0,19,4301.0,976.72954545,780.97681818,815.40727273,2022
1720366024,Ryan,Robert,W,M.D.,I,45 E River Park Pl W,Suite 104,Fresno,CA,6,93720,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,22,25.0,23,3070.52,1167.202,927.0228,858.274,2022
1730146820,Benitez,Ronald,P,MD,I,310 Madison Ave,,Morristown,NJ,34,7960,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,18,19.0,19,1509.28,1240.9026316,990.40315789,920.83,2022
1730347360,Heit,Jeremy,J,"MD, PHD",I,300 Pasteur Dr,"Department Of Neuroradiology, S-047",Stanford,CA,06,94305,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,19,31.0,19,9336.0,999.11870968,799.37064516,742.60677419,2022
1730387887,Gonzalez,Nestor,,MD,I,8700 Beverly Blvd,,West Hollywood,CA,06,90048,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,14,15.0,14,6630.8,1078.5633333,869.144,874.79533333,2022
1730414749,Park,Min,S,M.D.,I,1300 Jefferson Park Ave Fl 3,,Charlottesville,VA,51,22903,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,21,24.0,23,4680.0,1109.7058333,880.88958333,874.86,2022
1730478447,Snelling,Brian,M,M.D.,I,800 Meadows Rd,,Boca Raton,FL,12,33486,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,12,15.0,12,5360.0,1165.138,932.87133333,705.972,2022
1740260231,Lee,Sung,B,M.D.,I,1315 Jesse Jewell Pkwy Ne Ste 300,,Gainesville,GA,13,30501,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,11,11.0,11,4711.0,1126.3218182,902.08181818,920.83,2022
1740360247,Jankowitz,Brian,T,MD,I,3400 Civic Center Boulevard,15th Floor South Pavilion,Philadelphia,PA,42,19104,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,21,29.0,22,10362.448276,1119.4489655,894.98034483,809.6962069,2022
1740418821,Vachhani,Jay,A,M.D.,I,89 W Copeland Dr,,Orlando,FL,12,32806,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,13,19.0,15,3755.0,1064.3194737,840.88157895,791.87105263,2022
1740472745,Siddiq,Farhan,,M.D.,I,1 Hospital Drive,,Columbia,MO,29,65212,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,12,15.0,14,3543.0,1067.9406667,855.43866667,890.136,2022
1740541994,Wilkinson,David,A,M.D.,I,30 Hope Dr Ste 1200,,Hershey,PA,42,17033,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,12,14.0,14,4672.5714286,1093.495,874.49571429,855.065,2022
1750371449,Armonda,Rocco,A,MD,I,110 Irving St Nw,,Washington,DC,11,20010,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,13,14.0,14,2976.0,1244.9078571,983.45142857,924.22571429,2022
1750544060,Fargen,Kyle,M,M.D.,I,Medical Center Blvd,,Winston Salem,NC,37,27157,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,11,14.0,11,4016.0,986.28071429,779.34642857,815.23285714,2022
1750566782,Belayev,Andrey,,M.D.,I,4502 Medical Dr,,San Antonio,TX,48,78229,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,19,25.0,23,3955.0,966.88,774.3852,837.962,2022
